,dx,dy,ecc,ep,frame,mass,particle,raw_mass,signal,size,v,x,y
28,-0.20428965810151567,-0.16882565300485908,0.15771846509591478,0.0,28,2499.8041302893726,0,4863.700000000001,130.59074454261747,2.216178279587276,0.2650214435092965,166.51943087704396,158.41367593968997
29,-0.24938955472990187,-0.21718833638416868,0.14372036215872178,0.0,29,2635.5471211840245,0,5120.000000000001,132.86642511754175,2.151781887008114,0.33070519117440766,166.27004132231406,158.1964876033058
30,,,0.042200994103843634,0.0,0,2408.554371094198,1,4455.5999999999985,137.49193499251626,2.0310651471011343,,199.9115523465704,200.34769855595667
31,0.11751066203225946,0.24309428291800828,0.014690877840889821,0.0,1,2271.1263151055746,1,4206.499999999999,134.65175781258347,2.066213859138244,0.27000664080477826,200.02906300860266,200.59079283887468
32,0.08072503616989479,0.21511332926058913,0.021351548522367626,0.0,2,2117.063098656109,1,3874.933333333333,128.56658493863011,1.970731298990834,0.22976134550921626,200.10978804477256,200.80590616813527
33,0.04430000554191338,0.21997675397406624,0.04584077902468668,0.0,3,1971.1224760775253,1,3542.5,119.201891393174,1.9409522398771888,0.22439309877975397,200.15408805031447,201.02588292210933
34,0.09253187958037756,0.25553921109047906,0.05414860829275846,0.0,4,1825.4998309530292,1,3308.1333333333328,115.63631878595804,1.9547330948772297,0.27177644699903986,200.24661992989485,201.2814221331998
35,0.06338268175309736,0.2766870336844818,0.06007056138179849,0.0,5,1646.1131303987283,1,2952.133333333333,109.62623354705555,1.999216352089031,0.28385397470412843,200.31000261164795,201.5581091668843
36,0.1485788718387937,0.26484697821587133,0.10950366679831515,0.0,6,1509.2811070293155,1,2672.8666666666663,98.46690492530185,1.9633898842498005,0.3036768068637559,200.45858148348674,201.82295614510016
37,0.09666011018379095,0.25107606738924915,0.12952671945096278,0.0,7,1360.635431856366,1,2412.9666666666662,90.35019115180731,1.9733316659404556,0.2690397155001346,200.55524159367053,202.0740322124894
38,0.15140493200922833,0.21630011379457414,0.14316407923654265,0.0,8,1250.2409471501908,1,2245.633333333333,83.47530190942362,1.9350480294124306,0.2640249849242772,200.70664652567976,202.290332326284
39,0.15063471422982389,0.3251019649655973,0.08392728129513352,0.0,9,1128.6904726450598,1,2031.466666666667,76.16929569997336,1.965721749251276,0.3583044860947085,200.85728123990958,202.61543429124958
40,0.12544366230685,0.24571303599944372,0.09857980856067808,0.0,10,1070.5115496725623,1,1952.833333333334,69.78562905297017,1.9772994634571024,0.2758822366029008,200.98272490221643,202.86114732724903
41,0.15329607451249672,0.3341984610171096,0.10969462270584662,0.0,11,956.6013466758048,1,1765.433333333334,59.25849050204101,2.0000819386689406,0.3676796129881904,201.13602097672893,203.19534578826614
42,0.1291114318460984,0.46385976028366827,0.03486866836353367,0.0,12,912.9902638797349,1,1689.7666666666669,53.53599907995924,2.110891709283739,0.4814931349913225,201.26513240857503,203.6592055485498
43,0.3211336858455809,0.3021678420081457,0.030319816220610425,0.0,13,890.5342874011711,1,1660.5666666666668,48.412450531108014,2.20598743052488,0.44094472321213685,201.5862660944206,203.96137339055795
44,0.07850663285211112,0.554380741673441,0.048296393991934965,0.0,14,855.2131786117825,1,1587.7,41.08203802215691,2.247875489184406,0.5599118664041428,201.66477272727272,204.5157541322314
45,0.12101485610335772,0.3459698287742583,0.044130214085308275,0.0,15,825.4274010828827,1,1525.3333333333335,35.99862960084404,2.155213707783656,0.36652382981165904,201.78578758337608,204.86172396100565
46,0.17946123508374967,0.6056099283465812,0.026185599729326894,0.0,16,845.3511886151208,1,1563.466666666667,43.24287425776542,2.173909538138862,0.631640499184256,201.96524881845983,205.46733388935223
47,0.2385138443476933,0.34945337548134603,0.04876101595650457,0.0,17,882.217322732337,1,1617.0000000000002,49.536949525346856,2.0997553437526824,0.4230916160606616,202.20376266280752,205.81678726483358
48,0.0898979959867745,0.412547725843865,0.0741826017338156,0.0,18,927.0538503344773,1,1694.0666666666666,59.05719058998379,2.052375119120185,0.4222289376409236,202.2936606587943,206.22933499067744
49,0.19819071017570877,0.2928292857241104,0.13774729859435042,0.0,19,954.5856813220005,1,1706.3666666666663,65.0288159701102,2.0504554777492907,0.35359376150837907,202.49185136897,206.52216427640155
50,0.13542135830272173,0.2825629963257086,0.15876623386969052,0.0,20,1021.554078813251,1,1792.7666666666664,71.32304841168879,1.9238219535837793,0.31333814191240195,202.62727272727273,206.80472727272726
51,0.06636463940620274,0.1768836136280072,0.1471985682700593,0.0,21,1087.6222125878949,1,1931.6,74.40151950766769,1.8943208906178264,0.18892347163234496,202.69363736667893,206.98161088635527
52,0.0613454511904763,0.31289083185779987,0.14450035398039782,0.0,22,1208.4174425002052,1,2122.033333333333,84.2985363668528,1.897909865001524,0.31884782740741563,202.7549828178694,207.29450171821307
53,0.1437057067207661,0.11730156047545393,0.11887354980907848,0.0,23,1279.7755923409914,1,2209.3999999999996,90.63328785103414,1.943884905180902,0.1855019844478528,202.89868852459017,207.41180327868852
54,0.033718882817225904,0.26288807933616454,0.13999054024760885,0.0,24,1399.8750161111388,1,2397.5,98.94178354612679,1.876018242034028,0.2650417048607622,202.9324074074074,207.6746913580247
55,0.12348021960994515,0.15764576092331595,0.1260637484420894,0.0,25,1529.3053213172059,1,2651.8999999999996,103.2943821332004,1.8747384754851635,0.20024872177372713,203.05588762701734,207.832337118948
56,0.061962329866815935,0.21106615785566873,0.1293187268687427,0.0,26,1664.256728831033,1,2889.3999999999996,106.19861851120704,1.8817438842707122,0.21997330136741183,203.11784995688416,208.04340327680367
57,0.0982578103844105,0.17958325228775607,0.08867921230361381,0.0,27,1769.3984617513806,1,3098.7666666666664,114.61279803835255,1.9047240302503174,0.20470647719060237,203.21610776726857,208.22298652909143
58,0.010200577851662729,0.17701347090857666,0.10594723941142382,0.0,28,1876.5783819437104,1,3284.0333333333333,121.56618089536342,1.9880121634671535,0.1773071365501382,203.22630834512023,208.4
59,0.13397573026901455,0.1503960666484545,0.11683989236973104,0.0,29,1993.5409112922964,1,3499.0,127.42107982583921,1.9684065686634704,0.20141616907398996,203.36028407538925,208.55039606664846
60,,,0.2078666643392537,0.0,0,2788.423393069569,2,5630.199999999998,126.62300732512368,2.347097711455878,,185.24965893587995,186.4242837653479
61,-0.22473139964807842,0.03793845687431485,0.20694165105215998,0.0,1,2732.6386144318412,2,5572.666666666664,124.61888174027334,2.3459699229161175,0.22791122942450331,185.02492753623187,186.4622222222222
62,-0.16824264088961627,0.10387244117586647,0.21464213990840061,0.0,2,2673.6807840374727,2,5526.233333333331,122.01221002019014,2.38829252089816,0.19772473352958708,184.85668489534226,186.56609466339808
63,-0.2829053095434517,0.10531805849541342,0.21598345919923598,0.0,3,2578.57531461714,2,5366.566666666665,117.77146869645591,2.386708138764556,0.301872999145534,184.5737795857988,186.6714127218935
64,-0.3296062427543802,0.14832507854350752,0.2730258285569935,0.0,4,2510.1765326975556,2,5312.699999999998,112.43689494603035,2.4014061794597072,0.3614423940098852,184.24417334304442,186.819737800437
65,-0.32151539097469595,0.16501165490069525,0.2512253352452259,0.0,5,2367.9266446164,2,5002.9333333333325,107.04679275771306,2.345130463704259,0.36138759370885676,183.92265795206973,186.9847494553377
66,-0.35709479320158266,0.16413162474367482,0.2544449758818152,0.0,6,2209.1724271000294,2,4658.099999999999,101.7355158771791,2.3567523176951255,0.3930087550840052,183.56556315886814,187.14888108008137
67,-0.4046584144768133,0.14552862937063082,0.2365143316444586,0.0,7,2090.7418701426727,2,4423.300000000001,98.03956912217389,2.334480181914147,0.4300314109148108,183.16090474439133,187.294409709452
68,-0.31363412882802777,0.1972666358828974,0.1985734812080762,0.0,8,1951.2823966700562,2,4051.2,96.31765604933494,2.320480612906339,0.3705138221419972,182.8472706155633,187.4916763453349
69,-0.4274630774718844,0.16890905963703062,0.18197587284110453,0.0,9,1817.8585978539097,2,3703.9333333333325,90.7471513363319,2.3701650655283153,0.4596247959251113,182.41980753809142,187.66058540497193
70,-0.4543980777871752,0.23585135268592694,0.21173034055178203,0.0,10,1674.506169126019,2,3449.8999999999987,81.99811413723994,2.2864741763684613,0.5119604219668364,181.96540946030424,187.89643675765785
71,-0.3822764474837186,0.20292221670112554,0.2134726581827748,0.0,11,1565.1766380221625,2,3198.733333333332,75.24887682798858,2.325177481508201,0.4327963820686014,181.58313301282053,188.09935897435898
72,,,0.14828845044511657,0.0,0,2550.937323537041,3,4861.033333333332,136.94848860914664,2.10771908977395,,168.85939497230507,185.3351086493396
73,-0.25869290999705186,0.08481236865074493,0.15278394696113684,0.0,1,2406.834165136296,3,4541.3,130.9554350491008,2.1466628692766005,0.2722409953678774,168.60070206230802,185.41992101799033
74,-0.3056897608094573,0.05715346199175997,0.12400749543013202,0.0,2,2254.2007892573147,3,4239.133333333333,126.0456715084609,2.1069587869495274,0.310986732966837,168.29501230149856,185.4770744799821
75,-0.3231337863129511,0.13282428267257274,0.0954980236580087,0.0,3,2119.4096289706335,3,4007.066666666667,115.86423843416513,2.0764359011882676,0.34936762002857025,167.9718785151856,185.60989876265467
76,-0.2851842242095586,0.02453954305434536,0.09695056359456856,0.0,4,1985.471022949414,3,3728.566666666667,109.23747110610266,2.0775148952445965,0.2862380668452815,167.68669429097605,185.634438305709
77,-0.2557575706312889,0.09588603087524916,0.12056955797394442,0.0,5,1895.4590733685018,3,3577.5000000000005,106.18697916126557,2.128018915428801,0.2731411097806919,167.43093672034476,185.73032433658426
78,-0.3322301172133848,0.03414128628844537,0.11267000001468915,0.0,6,1800.5960581153745,3,3432.8333333333335,100.50978677022513,2.078393280746727,0.3339797571905354,167.09870660313138,185.7644656228727
79,-0.2930237433697016,0.12096059160941763,0.11173260892900558,0.0,7,1677.8222731339874,3,3164.233333333333,93.81041123847227,2.0724724537358856,0.31700848395728004,166.80568285976167,185.88542621448212
80,-0.3996896263155634,0.03675841577404526,0.13099788076013383,0.0,8,1562.9900420868548,3,2971.0666666666666,86.49703229528511,2.1579710500102767,0.40137635520106596,166.4059932334461,185.92218463025617
81,-0.34819414207811406,0.19997589473121025,0.1080945941559211,0.0,9,1443.9366007813132,3,2761.1333333333337,82.36488434542574,2.075858203045657,0.4015339575316912,166.057799091368,186.12216052498738
82,-0.40956676813567583,0.07607179824495347,0.1454139564268845,0.0,10,1381.755455248809,3,2644.7333333333336,75.36847937720778,2.1744615030583616,0.41657154973584476,165.64823232323232,186.19823232323233
83,-0.3329170079170183,0.141739227265532,0.13604431791898583,0.0,11,1322.4990102518993,3,2566.4333333333343,67.72398914518972,2.205213874296388,0.36183386064083356,165.3153153153153,186.33997155049786
84,-0.5019760136143248,0.1459281809255799,0.1318788576018242,0.0,12,1286.0152897271928,3,2514.700000000001,63.03432149737136,2.27914329976014,0.5227570680845717,164.81333930170098,186.48589973142344
85,-0.5037285961048781,0.19414893037705383,0.15509798191379784,0.0,13,1256.6852948390774,3,2438.3666666666672,56.05652166759875,2.308127675362551,0.5398484099266622,164.3096107055961,186.6800486618005
86,-0.43009263330694125,0.09643038872997067,0.12929558723368706,0.0,14,1228.2645883936266,3,2378.2000000000003,49.25427139215586,2.2757645918705958,0.4407703405351956,163.87951807228916,186.77647905053047
87,-0.5182769559778535,0.20064003423291865,0.1395391850025485,0.0,15,1221.624083336878,3,2369.933333333334,46.79821848109725,2.2961527735255425,0.5557584245287305,163.3612411163113,186.9771190847634
88,-0.46978480563169,0.20501683756671696,0.13704179881588283,0.0,16,1210.3304479754995,3,2331.6,52.408483475443965,2.244432161629159,0.5125716216181524,162.89145631067962,187.1821359223301
89,-0.418284568396615,0.2050610944505138,0.10929802873314917,0.0,17,1232.5508008188106,3,2383.9666666666667,59.750753551191565,2.28446261120668,0.4658455029470447,162.473171742283,187.38719701678062
90,-0.4669790817325463,0.17702316670562368,0.08859856824217864,0.0,18,1256.0456144991674,3,2397.333333333333,66.83545471646946,2.164931085624803,0.49940631186065243,162.00619266055045,187.56422018348624
91,-0.268028409342719,0.1360213624074902,0.11597148925280927,0.0,19,1288.1306129964412,3,2461.933333333333,70.00709853241528,2.1249040899072003,0.30056786129920465,161.73816425120773,187.70024154589373
92,-0.4625108811939924,0.07967592315716843,0.0764821630038895,0.0,20,1350.3087550858788,3,2540.9999999999995,75.03779051646426,2.0693612168836615,0.46932352162851415,161.27565337001374,187.7799174690509
93,-0.1977087972654772,0.10027883579897434,0.04555772804516463,0.0,21,1385.6282987879615,3,2556.9666666666667,80.40164204860862,2.009575805778073,0.22168584398955027,161.07794457274827,187.88019630484987
94,-0.27201310139784596,0.07603749877810628,0.06654960497283705,0.0,22,1442.2109202072895,3,2635.4999999999995,87.20538244846841,1.9877250726858413,0.2824408408012293,160.80593147135042,187.95623380362798
95,-0.28369370911266856,0.10978018238600384,0.07634284597895624,0.0,23,1500.0648336455884,3,2725.7999999999993,92.31168207049774,2.0225995873897262,0.3041937031478588,160.52223776223775,188.06601398601399
96,-0.3045780735635617,0.09421145682014753,0.0579166973906124,0.0,24,1609.8562685278096,3,2914.5666666666652,96.34942240518023,1.9597397046916532,0.3188159366968109,160.2176596886742,188.16022544283413
97,-0.2365990826135942,0.09139793378923855,0.047893598026164615,0.0,25,1689.2744971872064,3,3009.266666666666,101.9232177686004,1.9454130755785608,0.2536389327262997,159.9810606060606,188.25162337662337
98,-0.2629966018289167,-0.0159714326931919,0.07400156081410401,0.0,26,1808.7251197787111,3,3249.999999999999,111.46071222122181,1.9712962720834408,0.26348111741798674,159.71806400423168,188.23565194393018
99,-0.20234584705011116,0.09713938398309097,0.07615910833701685,0.0,27,1871.3328529270836,3,3358.8333333333326,115.62707058736451,2.011013038678372,0.22445467635814892,159.51571815718157,188.33279132791327
100,-0.23314443064001011,0.044688564848115675,0.04239614566028233,0.0,28,1980.0954355445656,3,3529.4666666666662,121.03532421023083,1.9645654548203424,0.2373886967962854,159.28257372654156,188.3774798927614
101,-0.10168635452791364,0.09928566250246718,0.038933075781464495,0.0,29,2074.1320216094937,3,3713.9999999999995,125.78747623832845,1.996847081591815,0.1421188146437,159.18088737201364,188.47676555526385
102,,,0.144020455077563,0.0,0,2588.4351239895454,4,5188.0666666666675,122.81888264153626,2.2025313248227665,,198.88767583455805,184.2345160613059
103,0.20368117632267513,0.10032278082098856,0.15673668955932776,0.0,1,2572.1125972748787,4,5275.466666666668,119.33842064958378,2.262309787773795,0.22704775255404927,199.09135701088073,184.33483884212689
104,0.1695730368140289,0.16794335183178077,0.17438115190434592,0.0,2,2537.047276122301,4,5312.466666666669,115.96201778778402,2.342876427024107,0.23866290922308248,199.26093004769476,184.50278219395867
105,0.26600203661436694,0.17383763430049726,0.15881790186424963,0.0,3,2443.1619659944945,4,5164.700000000002,111.09616277843817,2.371975661806623,0.3177681648343402,199.52693208430912,184.67661982825916
106,0.26831786780732614,0.2220585858377433,0.22738763785072438,0.0,4,2386.313124037498,4,5191.2,108.32335000898046,2.3466978923357655,0.34828794657427947,199.79524995211645,184.8986784140969
107,0.26560654675657247,0.12480017343128225,0.22785141586170243,0.0,5,2288.8237937432305,4,5008.799999999999,105.32716556481807,2.3389123314191607,0.29346536587548017,200.06085649887302,185.0234785875282
108,0.24591867145250035,0.3035463935467533,0.23723630363950104,0.0,6,2158.9175337149168,4,4737.799999999998,98.46690492530185,2.3912770447226968,0.3906614979802889,200.30677517032552,185.32702498107494
109,0.5047152848873964,0.23483258133327922,0.22679196621965647,0.0,7,2094.586559127856,4,4613.0999999999985,93.42594233995393,2.476912482884847,0.5566721297627688,200.81149045521292,185.56185756240822
110,0.29452948343740104,0.20788937010712516,0.24667820433866317,0.0,8,1970.1682115816905,4,4335.3,91.40734417231003,2.40055272265225,0.36050742962862714,201.10601993865032,185.76974693251535
111,0.3929923094729588,0.27509700268814186,0.24998712471549886,0.0,9,1844.827630781173,4,3970.0333333333338,87.10268742724226,2.4253778111191875,0.4797096165315944,201.49901224812328,186.0448439352035
112,0.49823455620315826,0.3331304994081279,0.24765656059096228,0.0,10,1774.2996186717662,4,3837.7333333333336,77.81097639406173,2.4538212930148555,0.5993443105852151,201.99724680432644,186.37797443461162
113,0.3834382040957962,0.2551904540277121,0.20119493263094942,0.0,11,1675.2281203830958,4,3567.8333333333335,73.68119189407216,2.4665457679625296,0.46059420772202436,202.38068500842223,186.63316488863933
114,0.5499883983299014,0.36322435129568476,0.22205097665531695,0.0,12,1594.2790263650227,4,3351.233333333333,68.5030525861844,2.4160204305983806,0.6591048229770902,202.93067340675213,186.996389239935
115,0.45517021464704044,0.3036930645917266,0.23179602503495736,0.0,13,1547.9244051393746,4,3247.1333333333328,60.897766720709555,2.4984933731756165,0.5471831519545787,203.38584362139918,187.30008230452674
116,0.39903836246696756,0.3748504710932252,0.20261884096299868,0.0,14,1478.5116264533244,4,3043.3666666666663,54.996921868371345,2.4504043799618302,0.5474892605331467,203.78488198386614,187.67493277561996
117,0.5236571413942102,0.2364031363109973,0.18761317770025368,0.0,15,1423.4281657463155,4,2897.5,50.82159473060335,2.424338556243149,0.5745461205080336,204.30853912526035,187.91133591193096
118,0.4716050974463428,0.4324507726237812,0.16656110187843143,0.0,16,1401.3981478209523,4,2823.766666666666,49.823311644816684,2.3966478350421325,0.6398632968691671,204.7801442227067,188.34378668455474
119,0.3554989767035579,0.26531762801437253,0.15759054169567027,0.0,17,1385.5025161058352,4,2762.233333333333,54.89919663891533,2.352583259133182,0.44359098973316596,205.13564319941025,188.60910431256912
120,0.4963450309386417,0.29148416998657467,0.13722203325973215,0.0,18,1370.7029894006969,4,2694.6333333333337,63.66653229456789,2.276310370511978,0.5756052563087342,205.6319882303489,188.9005884825557
121,0.39918467837503613,0.34296388344566253,0.1233797577819037,0.0,19,1387.3851215823988,4,2669.2999999999993,71.25166917299156,2.1842162502699876,0.5262818948030713,206.03117290872393,189.24355236600135
122,0.30563626750131334,0.275477873831818,0.1214101409615643,0.0,20,1424.9750713918656,4,2765.4666666666662,75.4092647269418,2.2117446484595757,0.4114627406983935,206.33680917622524,189.51903023983317
123,0.3845742989325913,0.21909767671911595,0.08463308344613053,0.0,21,1457.2297611098568,4,2761.2666666666664,78.80160937102437,2.100481625227723,0.4426072563155832,206.72138347515784,189.7381279165523
124,0.29068410328142136,0.26669911482341035,0.08267571783961511,0.0,22,1548.518434049232,4,2893.5666666666666,87.62064617441351,2.031067366523952,0.39449418975203504,207.01206757843926,190.0048270313757
125,0.26065969428802305,0.19630611310023482,0.08899939203149151,0.0,23,1629.3011885442852,4,3029.5666666666666,95.66847050942494,2.0400320146149995,0.32631206883418795,207.27272727272728,190.20113314447593
126,0.3078129974077797,0.23033258839049608,0.06484600703330053,0.0,24,1727.37664025072,4,3182.9666666666667,104.99062620833541,2.083547596118852,0.38445018227050887,207.58054027013506,190.43146573286643
127,0.16149311377995446,0.1459242519590589,0.05404882925276103,0.0,25,1807.1946325428069,4,3322.0,109.23609437980042,2.011285810629221,0.21765549179415672,207.74203338391501,190.5773899848255
128,0.19542026256212353,0.16055809922889352,0.06658317880725406,0.0,26,1935.0153688190653,4,3559.5999999999995,111.9390843766777,1.9852982514209747,0.2529189242580407,207.93745364647714,190.73794808405438
129,0.21452655154266154,0.14942815356937444,0.06860565997620151,0.0,27,2048.8305490041785,4,3772.533333333333,119.17702450890641,1.9877720250980433,0.2614391217777836,208.1519801980198,190.88737623762376
130,0.14006184402225585,0.14390504365752577,0.07453320586051883,0.0,28,2121.303313789835,4,3895.3666666666663,123.68960763589378,1.9942359381419685,0.2008133007073713,208.29204204204206,191.03128128128128
131,0.19153638933048,0.18048342460107847,0.052390449997789024,0.0,29,2221.7008790146324,4,4051.399999999999,131.23282153003098,2.043101736547241,0.263173811374708,208.48357843137254,191.21176470588236
132,,,0.26142974225718024,0.0,0,2381.3820519257165,5,4783.866666666669,97.8203490065333,2.506723045936236,,192.45823824737562,170.5926517571885
133,0.08979428724737204,-0.3510601986041877,0.20923609440508084,0.0,1,2402.0817501546753,5,4986.400000000001,97.68853017775663,2.5095114733128723,0.36236208006119414,192.548032534623,170.2415915585843
134,0.05086972419061908,-0.18902664408145142,0.20851639868998628,0.0,2,2388.313383742317,5,5041.766666666668,96.80307571849796,2.5115313536450206,0.1957518863559822,192.5989022588136,170.05256491450285
135,0.06939340398417926,-0.2531350631487612,0.20340982462187285,0.0,3,2341.60195452751,5,4968.766666666666,97.26874337682999,2.4413294728051786,0.26247438867790285,192.6682956627978,169.7994298513541
136,0.09043707481390584,-0.23748834038738664,0.18327476966792325,0.0,4,2250.5661411148512,5,4796.866666666667,96.43977574639189,2.401216520818932,0.25412511942122373,192.7587327376117,169.5619415109667
137,0.0945665553969377,-0.29524865943488976,0.18157706278150407,0.0,5,2189.085416555321,5,4643.2333333333345,96.29912280211938,2.3444122198786665,0.3100235544240818,192.85329929300863,169.26669285153181
138,0.13633294486302816,-0.259650598010694,0.16422091752222595,0.0,6,2088.642398249556,5,4437.7333333333345,93.15541212850134,2.2913305344610073,0.2932662696293873,192.98963223787166,169.00704225352112
139,0.09127579472436764,-0.27013887750248955,0.16155808901296087,0.0,7,1981.5527029634675,5,4130.2333333333345,93.42594233995393,2.2616490149837807,0.285142567570803,193.08090803259603,168.73690337601863
140,0.10358176332235303,-0.2818013352023172,0.15111573267399867,0.0,8,1850.8098613401617,5,3793.9333333333348,93.67364196170614,2.269765788510761,0.3002351981610029,193.18448979591838,168.4551020408163
141,0.10319891341609377,-0.33517858770127873,0.10902995457265251,0.0,9,1713.9913764448552,5,3478.7000000000007,92.93382968178568,2.196637873203483,0.35070600420250325,193.28768870933447,168.11992345311504
142,0.07409811065667782,-0.3499101846497581,0.13249837208521797,0.0,10,1577.8530728876553,5,3145.133333333334,88.97667704253695,2.235375589194756,0.35766977412764006,193.36178681999115,167.77001326846528
143,0.12987253031613477,-0.49960062579626197,0.10919997308695106,0.0,11,1428.4745117846498,5,2839.166666666667,79.95193162973787,2.2907609219219585,0.5162050555997412,193.4916593503073,167.27041264266902
144,0.130333004088925,-0.5409320939845088,0.1391592741025535,0.0,12,1279.9709027342942,5,2502.3,73.39612777091186,2.2696559167990906,0.5564119177887091,193.6219923543962,166.7294805486845
145,0.132783999840683,-0.7119485190149248,0.1786362194064424,0.0,13,1133.6157495415766,5,2184.0,59.87855723584412,2.2843984026514317,0.7242252994346685,193.7547763542369,166.01753202966958
